1	2	13
1	3	7
1	4	2
1	5	15
1	6	6
1	8	8
1	9	6
1	10	9
1	11	4
1	13	9
1	14	1
1	15	1
1	16	5
1	17	4
1	18	4
1	19	1
1	20	7
1	21	6
1	22	2
1	23	1
1	24	3
1	25	4
1	26	6
1	27	5
1	28	4
1	29	1
1	30	1
1	32	8
1	33	8
1	34	4
1	35	3
1	36	3
1	37	2
1	38	3
1	39	1
1	40	6
1	41	2
1	42	1
1	43	1
1	44	2
1	45	3
1	46	1
1	47	3
1	48	7
1	50	4
2	3	5
2	4	5
2	5	3
2	6	2
2	9	4
2	10	5
2	11	3
2	13	4
2	14	1
2	16	1
2	17	3
2	18	1
2	19	1
2	20	1
2	21	4
2	25	1
2	27	2
2	29	1
2	30	1
2	31	1
2	32	1
2	33	1
2	34	1
2	36	3
2	38	1
2	40	1
2	41	4
2	42	1
2	43	1
2	45	1
2	46	1
2	47	1
2	48	2
2	49	1
2	50	3
3	4	3
3	6	4
3	7	1
3	8	1
3	11	1
3	12	1
3	13	1
3	14	4
3	16	3
3	17	1
3	18	3
3	19	2
3	22	1
3	23	2
3	24	1
3	25	6
3	27	3
3	30	3
3	31	1
3	34	2
3	36	1
3	37	1
3	39	1
3	41	1
3	45	1
3	46	4
3	47	1
3	48	2
4	5	3
4	6	2
4	10	2
4	11	4
4	13	5
4	17	1
4	18	1
4	20	1
4	21	1
4	22	2
4	24	1
4	28	3
4	29	2
4	30	1
4	35	1
4	36	1
4	37	1
4	38	2
4	40	3
4	41	1
4	45	1
4	46	1
4	47	1
5	6	4
5	8	1
5	9	2
5	10	4
5	11	3
5	13	2
5	14	2
5	15	9
5	16	1
5	17	4
5	21	1
5	22	3
5	27	1
5	28	2
5	29	1
5	30	2
5	32	1
5	33	3
5	34	1
5	38	1
5	48	2
6	7	1
6	9	2
6	10	1
6	12	1
6	14	2
6	15	2
6	24	2
6	25	2
6	27	2
6	28	1
6	30	1
6	31	1
6	32	1
6	33	1
6	34	1
6	35	1
6	38	1
6	42	1
6	46	4
6	48	1
6	50	1
7	12	3
7	16	2
7	18	2
7	24	1
7	25	1
7	28	1
7	29	3
7	34	1
7	35	4
7	39	1
7	46	2
7	48	1
7	50	2
8	10	2
8	11	2
8	13	1
8	14	1
8	17	1
8	18	4
8	21	4
8	22	1
8	23	1
8	24	1
8	26	15
8	27	2
8	32	3
8	35	6
8	37	1
8	38	1
8	43	5
8	45	1
8	47	1
9	10	1
9	12	1
9	13	3
9	15	1
9	16	2
9	17	3
9	20	1
9	21	3
9	22	1
9	27	2
9	29	2
9	31	1
9	32	1
9	35	2
9	37	1
9	38	1
9	40	1
9	47	1
9	48	1
9	50	1
10	11	5
10	13	1
10	16	1
10	24	1
10	25	1
10	26	1
10	27	1
10	28	1
10	32	3
10	33	1
10	36	2
10	39	1
10	40	1
10	41	1
10	43	1
10	47	1
10	49	1
10	50	1
11	13	3
11	15	4
11	16	2
11	17	1
11	18	2
11	21	3
11	22	2
11	23	1
11	29	1
11	31	1
11	36	1
11	38	1
11	40	1
11	41	2
11	42	1
11	44	1
12	15	1
12	16	1
12	18	2
12	20	1
12	23	2
12	24	1
12	29	2
12	31	2
12	35	3
12	37	3
12	39	1
12	40	1
12	42	3
12	44	1
12	45	3
12	46	2
13	19	2
13	20	1
13	21	1
13	23	1
13	26	1
13	29	2
13	35	2
13	36	1
13	40	1
13	42	1
13	44	1
13	46	2
13	48	1
14	22	3
14	25	3
14	27	1
14	31	1
14	32	1
14	34	1
14	37	1
14	41	2
14	42	1
14	47	1
14	48	1
14	49	6
15	22	1
15	26	1
15	28	2
15	30	1
15	32	1
15	48	1
16	18	2
16	22	1
