1	3	6
1	4	4
1	5	3
1	6	2
1	7	13
1	8	12
1	9	3
1	10	9
1	13	2
1	14	1
1	16	3
1	18	5
1	19	5
1	20	1
1	22	1
1	23	1
1	24	3
1	25	1
1	26	3
1	27	4
1	28	1
1	29	3
1	30	3
1	31	4
1	32	3
1	33	1
1	34	1
1	36	5
1	37	3
1	38	1
1	39	2
1	42	2
1	43	2
1	44	2
1	45	4
1	46	1
1	47	2
1	48	1
2	3	1
2	6	1
2	11	2
2	16	1
2	21	1
2	22	1
2	24	1
2	25	5
2	27	2
2	29	1
2	30	1
2	32	1
2	38	1
2	42	2
2	44	1
2	45	1
2	48	1
3	4	2
3	5	3
3	7	1
3	8	1
3	9	1
3	10	3
3	11	3
3	12	2
3	13	1
3	14	3
3	16	1
3	19	3
3	22	1
3	23	3
3	26	2
3	27	2
3	28	1
3	31	2
3	32	3
3	34	1
3	35	1
3	37	1
3	39	2
3	45	1
3	46	1
3	47	2
3	48	2
4	8	2
4	9	4
4	10	3
4	11	1
4	13	1
4	14	1
4	16	2
4	18	1
4	19	1
4	20	2
4	22	1
4	30	2
4	31	4
4	33	8
4	39	1
4	45	2
5	7	1
5	8	1
5	10	1
5	11	1
5	12	1
5	13	1
5	15	1
5	17	1
5	23	1
5	24	1
5	27	2
5	28	1
5	33	1
5	34	1
5	35	1
5	36	2
5	40	1
5	41	2
5	42	2
5	47	1
5	48	1
5	50	1
6	10	1
6	11	1
6	13	1
6	17	4
6	19	1
6	21	4
6	25	2
6	26	1
6	29	1
6	30	1
6	32	3
6	34	2
6	35	1
6	36	1
6	38	2
6	40	3
6	44	1
7	8	4
7	9	2
7	10	3
7	14	1
7	15	3
7	19	2
7	23	1
7	27	2
7	28	1
7	29	1
7	30	1
7	31	1
7	36	1
7	38	1
7	41	1
7	42	3
7	43	1
7	46	1
7	47	1
7	49	1
8	10	2
8	12	1
8	14	1
8	15	2
8	18	2
8	19	2
8	24	2
8	27	2
8	30	1
8	33	1
8	34	1
8	38	1
8	39	1
8	42	1
8	43	3
8	46	1
8	49	1
9	10	3
9	13	1
9	15	1
9	16	1
9	20	1
9	30	7
9	31	1
9	33	3
9	34	1
9	37	1
9	38	1
9	46	1
9	47	2
9	49	6
10	14	2
10	16	2
10	18	1
10	19	2
10	20	1
10	23	2
10	26	1
10	27	2
10	28	1
10	29	1
10	30	1
10	31	1
10	33	1
10	38	1
10	40	1
10	41	1
10	42	1
10	46	2
10	50	1
11	12	3
11	13	1
11	17	3
11	20	4
11	24	1
11	25	1
11	26	1
11	29	1
11	34	2
11	38	1
11	39	5
11	42	1
11	45	1
12	13	1
12	14	2
12	15	1
12	20	2
12	22	1
12	24	2
12	25	1
12	27	1
12	29	1
12	36	2
12	39	3
12	44	1
12	50	1
13	17	1
13	28	1
13	37	2
13	43	2
13	45	2
14	15	2
14	17	2
14	18	1
14	23	1
14	24	1
14	26	1
14	27	1
14	29	1
14	31	2
14	32	1
14	35	1
14	37	1
14	39	1
14	41	1
14	43	1
14	44	2
14	46	1
14	47	1
15	16	1
15	19	1
15	22	1
15	29	2
15	34	1
15	43	1
15	47	1
16	19	2
16	23	1
16	26	1
16	27	1
16	34	2
16	35	1
16	36	2
16	38	1
17	19	1
17	20	1
17	25	1
17	27	1
17	29	2
17	32	1
17	35	1
17	36	1
17	40	2
17	44	1
18	20	2
18	24	1
18	27	2
18	30	1
18	41	1
18	43	1
18	45	3
18	47	1
18	48	1
18	50	2
19	20	1
19	22	1
19	26	1
19	27	1
19	29	1
19	31	1
19	34	2
19	42	1
20	24	1
20	33	1
20	34	1
20	36	1
20	39	2
20	50	2
21	25	4
21	29	1
21	32	2
21	41	1
21	47	1
22	37	1
22	46	2
23	24	1
23	31	1
23	36	1
23	37	2
23	42	2
23	46	2
24	29	1
24	34	1
24	36	1
24	39	1
24	43	1
24	45	1
24	50	1
25	29	2
25	30	1
25	32	1
25	34	1
25	42	1
25	47	1
26	29	1
26	31	3
26	35	1
26	37	1
26	38	1
26	43	1
26	44	1
26	48	1
27	28	1
27	35	1
27	40	2
27	43	1
27	50	2
28	44	1
28	47	1
29	37	1
29	45	1
29	47	1
29	50	1
30	35	1
30	43	1
30	45	1
30	46	1
30	48	1
30	49	1
31	36	1
31	44	1
31	45	1
32	37	2
32	39	1
32	47	1
32	48	1
33	34	1
33	48	1
33	49	2
34	49	2
35	40	2
35	42	1
37	39	1
37	47	1
38	44	1
39	47	1
39	50	1
41	46	1
43	48	1
46	50	1
47	48	1
47	49	1
