1	2	20
1	3	11
1	4	26
1	5	2
1	6	19
1	7	3
1	8	12
1	9	16
1	10	10
1	11	22
1	12	5
1	14	2
1	15	10
1	16	11
1	17	2
1	18	9
1	19	6
1	20	6
1	21	9
1	22	12
1	23	3
1	24	3
1	25	6
1	26	6
1	27	4
1	28	7
1	29	11
1	30	4
1	31	6
1	32	14
1	33	10
1	34	4
1	36	4
1	37	3
1	38	6
1	39	4
1	40	9
1	41	5
1	42	8
1	43	5
1	44	4
1	45	4
1	46	8
1	47	1
1	48	5
1	49	6
1	50	4
2	3	8
2	4	12
2	5	6
2	6	6
2	7	5
2	8	11
2	9	6
2	10	7
2	11	1
2	12	8
2	13	2
2	14	2
2	15	5
2	16	1
2	17	6
2	18	8
2	19	1
2	20	6
2	22	5
2	23	4
2	24	6
2	25	5
2	26	1
2	27	2
2	28	2
2	30	6
2	31	4
2	34	1
2	35	4
2	36	3
2	37	5
2	38	7
2	39	2
2	40	4
2	41	3
2	42	3
2	43	4
2	44	4
2	47	2
2	48	2
2	49	1
2	50	1
3	4	7
3	5	1
3	6	14
3	7	3
3	8	9
3	9	7
3	10	7
3	11	3
3	12	7
3	14	5
3	15	8
3	16	1
3	17	3
3	18	3
3	19	8
3	20	8
3	21	3
3	22	7
3	23	6
3	24	1
3	25	4
3	26	4
3	27	2
3	28	2
3	29	4
3	30	2
3	31	7
3	32	1
3	33	2
3	34	2
3	35	2
3	36	3
3	37	1
3	38	5
3	39	1
3	40	4
3	41	1
3	42	3
3	43	1
3	44	1
3	45	6
3	46	5
3	47	2
3	48	13
3	49	4
3	50	2
4	5	12
4	6	9
4	7	4
4	8	5
4	9	12
4	10	7
4	11	6
4	12	3
4	15	1
4	17	2
4	18	4
4	19	8
4	21	3
4	22	4
4	24	3
4	26	1
4	27	3
4	28	1
4	29	5
4	30	2
4	31	2
4	32	3
4	33	2
4	34	4
4	35	2
4	36	5
4	37	1
4	38	5
4	39	5
4	40	5
4	41	3
4	42	1
4	44	3
4	45	2
4	46	1
4	47	1
4	48	1
4	49	7
4	50	2
5	6	12
5	7	2
5	8	3
5	9	5
5	10	9
5	11	3
5	12	3
5	17	1
5	19	1
5	20	1
5	21	2
5	22	4
5	23	2
5	25	1
5	26	5
5	28	4
5	29	2
5	30	2
5	31	3
5	32	2
5	33	3
5	34	3
5	36	1
5	38	2
5	39	3
5	40	1
5	41	3
5	42	1
5	44	2
5	45	4
5	46	3
5	47	2
5	48	4
5	49	2
5	50	2
6	7	7
6	8	3
6	9	6
6	10	5
6	11	3
6	12	4
6	13	2
6	14	2
6	15	1
6	16	1
6	17	2
6	18	2
6	20	7
6	22	3
6	23	3
6	25	2
6	26	1
6	27	1
6	28	3
6	29	2
6	30	4
6	31	5
6	32	1
6	33	2
6	34	4
6	35	1
6	36	1
6	37	1
6	39	1
6	41	1
6	42	2
6	43	1
6	44	3
6	45	2
6	46	2
6	47	1
6	48	3
6	49	2
6	50	2
7	8	3
7	9	5
7	10	4
7	11	2
7	12	5
7	15	3
7	16	1
7	17	1
7	18	3
7	19	1
7	21	3
7	22	1
7	23	3
7	26	3
7	27	3
7	28	1
7	29	2
7	30	4
7	32	7
7	34	1
7	35	1
7	38	2
7	39	3
7	40	2
7	41	4
7	42	2
7	43	1
7	44	2
